summary_scope,task,dataset_source,dataset_type,method_family,variant,n_runs,n_success,n_datasets,elapsed_seconds_mean,elapsed_seconds_median,elapsed_seconds_std,elapsed_ratio_vs_family_default_mean,elapsed_ratio_vs_family_default_median,mean_depth_mean,max_depth_mean,mean_features_used_per_tree_mean,importance_nonzero_count_mean,precision_at_10_mean,recall_at_10_mean,f1_at_10_mean
dataset,reg,synthetic,reg_friedman,cit,cit_default,5,5,1,4.426823677000039,3.6789725900000576,1.6992274121217397,1.0,1.0,6.8,6.8,4.8,4.8,0.4,0.8,0.5333333333333333
dataset,reg,synthetic,reg_friedman,cit,cit_exact_thresholds,5,5,1,4.09814437140003,4.245210561000022,0.3273657482409281,0.9978375427897366,1.0929580905556098,7.0,7.0,5.2,5.2,0.4,0.8,0.5333333333333333
dataset,reg,synthetic,reg_friedman,cit,cit_no_adaptive,5,5,1,15.940626039400058,13.400095345000182,5.793532266661675,3.622399433533147,3.5467494794687275,10.4,10.4,4.0,4.0,0.4,0.8,0.5333333333333333
dataset,reg,synthetic,reg_friedman,cit,cit_no_feature_scan,5,5,1,1.5143649969999842,1.3242936620001728,0.5423566173705867,0.386949270222494,0.3599629052958375,7.4,7.4,4.6,4.6,0.4,0.8,0.5333333333333333
dataset,reg,synthetic,reg_highdim,cit,cit_default,5,5,1,20.964718136400098,22.49774557700016,4.823005199685841,1.0,1.0,4.8,4.8,2.8,2.8,0.24000000000000005,0.4800000000000001,0.32
dataset,reg,synthetic,reg_highdim,cit,cit_exact_thresholds,5,5,1,23.13984330079993,22.64488058400002,5.10914105251806,1.1117950885277623,1.1451011177675892,4.8,4.8,3.2,3.2,0.26,0.52,0.3466666666666667
dataset,reg,synthetic,reg_highdim,cit,cit_no_adaptive,5,5,1,2.8218197825999596,2.9170110340000974,0.43939965809085574,0.14143534302049302,0.1300490908156446,6.4,6.4,2.2,2.2,0.22000000000000003,0.44000000000000006,0.29333333333333333
dataset,reg,synthetic,reg_highdim,cit,cit_no_feature_scan,5,5,1,6.7070427789999485,6.3692637970000305,2.2899061558504332,0.32064597411645523,0.28310675730600493,5.8,5.8,3.2,3.2,0.26,0.52,0.3466666666666667
dataset,reg,synthetic,reg_linear,cit,cit_default,5,5,1,4.929218294800012,4.751593717999867,0.3975192608581628,1.0,1.0,9.0,9.0,7.6,7.6,0.6599999999999999,0.6599999999999999,0.6599999999999999
dataset,reg,synthetic,reg_linear,cit,cit_exact_thresholds,5,5,1,5.297922857999993,5.357135671999913,0.3816475376750726,1.0771571095105428,1.1030677492999312,9.6,9.6,6.8,6.8,0.6799999999999999,0.6799999999999999,0.6799999999999999
dataset,reg,synthetic,reg_linear,cit,cit_no_adaptive,5,5,1,16.235599717200056,16.592945506999968,2.5728087465657232,3.3288045824825803,3.463542582368646,13.4,13.4,7.2,7.2,0.7,0.7,0.7
dataset,reg,synthetic,reg_linear,cit,cit_no_feature_scan,5,5,1,3.5246461472000647,2.438189878000003,2.093510117627763,0.7053170277283852,0.5151777397119363,9.8,9.8,8.2,8.2,0.6799999999999999,0.6799999999999999,0.68
dataset,reg,synthetic,reg_toeplitz,cit,cit_default,5,5,1,3.9199821239999437,2.5177366180000718,3.8679678697976105,1.0,1.0,5.4,5.4,3.6,3.6,0.33999999999999997,0.33999999999999997,0.34
dataset,reg,synthetic,reg_toeplitz,cit,cit_exact_thresholds,5,5,1,2.5386986354000327,2.414147691999915,0.6907190331033497,1.011883891786042,1.1935953796513636,5.2,5.2,3.2,3.2,0.3,0.3,0.3
dataset,reg,synthetic,reg_toeplitz,cit,cit_no_adaptive,5,5,1,15.920227093199992,15.29866901000014,3.31058297459533,6.022837481983965,5.739759006039388,11.2,11.2,14.0,14.0,0.74,0.74,0.74
dataset,reg,synthetic,reg_toeplitz,cit,cit_no_feature_scan,5,5,1,3.7730776893999973,2.3821559369998795,3.210860795554577,1.4559092811362053,1.1110785796338125,8.0,8.0,11.8,11.8,0.72,0.72,0.72
dataset,reg,synthetic,reg_weak_signal,cit,cit_default,5,5,1,3.7007092848000864,3.5704395380003007,0.7879262189621161,1.0,1.0,7.4,7.4,6.8,6.8,0.64,0.64,0.64
dataset,reg,synthetic,reg_weak_signal,cit,cit_exact_thresholds,5,5,1,3.751216454600035,3.8683730979996653,0.303428225135611,1.0405707609862607,1.0111096181794714,7.4,7.4,7.0,7.0,0.6599999999999999,0.6599999999999999,0.6599999999999999
dataset,reg,synthetic,reg_weak_signal,cit,cit_no_adaptive,5,5,1,15.098966327000017,14.100501838000127,2.2728903307516837,4.223747540356245,4.410929537290568,10.4,10.4,6.4,6.4,0.64,0.64,0.64
dataset,reg,synthetic,reg_weak_signal,cit,cit_no_feature_scan,5,5,1,6.722989183399932,6.968450948999816,3.247724609660756,1.8499141571671374,2.1111178456328066,7.8,7.8,7.2,7.2,0.64,0.64,0.64
