task,dataset,model_variant,ranking_variant,downstream_model,k,mean_score,median_score,std_score,n_fold_seed_rows,n_nonnull_score_rows,n_seeds,n_folds,n_features,score_missing_rows,scores_complete
classification,gisette,cif_default,split_importance,knn,5,0.8601000000000001,0.8616666666666666,0.018208730608429844,25,25,5,5,5000,0,True
classification,gisette,cif_default,split_importance,knn,10,0.8941,0.895,0.01570842543444854,25,25,5,5,5000,0,True
classification,gisette,cif_default,split_importance,knn,25,0.9310333333333333,0.9325,0.009062795333629636,25,25,5,5,5000,0,True
classification,gisette,cif_default,split_importance,knn,50,0.9490999999999999,0.9483333333333334,0.007872390808200331,25,25,5,5,5000,0,True
classification,gisette,cif_default,split_importance,knn,100,0.9597,0.9616666666666667,0.005291721347049085,25,25,5,5,5000,0,True
classification,gisette,cif_default,split_importance,lr,5,0.8519666666666668,0.8516666666666667,0.018498123027906266,25,25,5,5,5000,0,True
classification,gisette,cif_default,split_importance,lr,10,0.8746333333333334,0.8758333333333334,0.010330420736474985,25,25,5,5,5000,0,True
classification,gisette,cif_default,split_importance,lr,25,0.9036,0.9033333333333333,0.009549214627392144,25,25,5,5,5000,0,True
classification,gisette,cif_default,split_importance,lr,50,0.9272,0.9283333333333333,0.008575913729527386,25,25,5,5,5000,0,True
classification,gisette,cif_default,split_importance,lr,100,0.9515,0.95,0.006081049799719343,25,25,5,5,5000,0,True
classification,gisette,cif_default,split_importance,svm,5,0.8697,0.8674999999999999,0.01794713172172749,25,25,5,5,5000,0,True
classification,gisette,cif_default,split_importance,svm,10,0.903,0.9058333333333333,0.01512103942635337,25,25,5,5,5000,0,True
classification,gisette,cif_default,split_importance,svm,25,0.9374666666666667,0.9391666666666667,0.007673457137721209,25,25,5,5,5000,0,True
classification,gisette,cif_default,split_importance,svm,50,0.9575333333333333,0.9591666666666667,0.006651371342869126,25,25,5,5,5000,0,True
classification,gisette,cif_default,split_importance,svm,100,0.9692000000000001,0.9691666666666667,0.00451001970924494,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_count,knn,5,0.8590333333333333,0.8591666666666666,0.02189870408815874,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_count,knn,10,0.8970666666666667,0.9,0.015320873560821074,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_count,knn,25,0.9376333333333333,0.9383333333333334,0.008353032272662892,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_count,knn,50,0.9496333333333333,0.9491666666666667,0.004877432916181602,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_count,knn,100,0.9614,0.9616666666666667,0.0035414215601459577,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_count,lr,5,0.8545999999999999,0.8566666666666667,0.015655285464116046,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_count,lr,10,0.8715666666666667,0.8741666666666666,0.013613208455189556,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_count,lr,25,0.9025333333333333,0.9025,0.012347401885956948,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_count,lr,50,0.9292333333333334,0.9308333333333334,0.00910941718670747,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_count,lr,100,0.9509000000000001,0.9524999999999999,0.007300272699117572,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_count,svm,5,0.8730666666666668,0.8741666666666666,0.019556305225529542,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_count,svm,10,0.9037333333333334,0.9058333333333333,0.014373731828118486,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_count,svm,25,0.9408333333333333,0.9416666666666667,0.009204467514322728,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_count,svm,50,0.9575,0.9591666666666667,0.005416666666666654,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_count,svm,100,0.9692000000000001,0.97,0.004379825381264694,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_importance,knn,5,0.8611,0.8633333333333333,0.02189479263305419,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_importance,knn,10,0.8934000000000001,0.8925000000000001,0.013296215696650368,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_importance,knn,25,0.927,0.9275,0.01058475493514313,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_importance,knn,50,0.9486666666666668,0.9483333333333334,0.005887643998396292,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_importance,knn,100,0.9605666666666667,0.96,0.005361470914811568,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_importance,lr,5,0.8512666666666666,0.8583333333333334,0.021540927883312605,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_importance,lr,10,0.8721,0.875,0.009807522622966504,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_importance,lr,25,0.8983,0.8991666666666667,0.010127885962730522,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_importance,lr,50,0.9267,0.9283333333333333,0.010656896567220879,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_importance,lr,100,0.9495333333333333,0.9508333333333333,0.006319429181910784,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_importance,svm,5,0.8718666666666667,0.8725,0.020759981981009836,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_importance,svm,10,0.9014,0.9033333333333333,0.013503086067019394,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_importance,svm,25,0.9339,0.9358333333333333,0.008655976312694382,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_importance,svm,50,0.9556,0.9566666666666667,0.006054918417042208,25,25,5,5,5000,0,True
classification,gisette,cif_no_bootstrap,split_importance,svm,100,0.9686666666666668,0.9691666666666667,0.004935932123310232,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_count,knn,5,0.8650333333333333,0.8674999999999999,0.021491654280294585,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_count,knn,10,0.9049666666666667,0.9083333333333333,0.021789820933093864,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_count,knn,25,0.9375,0.9408333333333333,0.009745012969605367,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_count,knn,50,0.9520000000000001,0.9516666666666667,0.006231453965048486,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_count,knn,100,0.9621666666666667,0.9625,0.004646035745466057,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_count,lr,5,0.8577333333333335,0.86,0.019726896942067768,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_count,lr,10,0.8793333333333334,0.8808333333333334,0.015822364621706296,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_count,lr,25,0.9068333333333334,0.9091666666666667,0.010631125685144223,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_count,lr,50,0.9331333333333334,0.9333333333333333,0.007589283380018316,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_count,lr,100,0.9514333333333334,0.9516666666666667,0.005066228051190253,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_count,svm,5,0.8775,0.8783333333333334,0.021277215687382747,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_count,svm,10,0.9123333333333333,0.9183333333333333,0.01839950180484968,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_count,svm,25,0.9429,0.9441666666666666,0.009106875709330057,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_count,svm,50,0.9591,0.9583333333333333,0.0053679432574138645,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_count,svm,100,0.9699333333333334,0.9708333333333333,0.003810621121724556,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_importance,knn,5,0.8618666666666667,0.8616666666666666,0.015499551964850844,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_importance,knn,10,0.8955666666666667,0.8966666666666667,0.010614019380395336,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_importance,knn,25,0.9318333333333334,0.9333333333333333,0.00994196120454073,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_importance,knn,50,0.9493666666666667,0.9483333333333333,0.007504936646906089,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_importance,knn,100,0.9602333333333333,0.96,0.004692636075100395,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_importance,lr,5,0.8533,0.8525,0.017778016491452886,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_importance,lr,10,0.8746666666666667,0.8775,0.00981306762925313,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_importance,lr,25,0.9030666666666667,0.905,0.010733298826721624,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_importance,lr,50,0.9285333333333334,0.9299999999999999,0.007833185577802698,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_importance,lr,100,0.9514333333333334,0.9508333333333334,0.006102519212648194,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_importance,svm,5,0.8710333333333332,0.87,0.017027823092199988,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_importance,svm,10,0.9037333333333334,0.9058333333333333,0.01198504083028938,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_importance,svm,25,0.9381,0.9391666666666667,0.008131300975585367,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_importance,svm,50,0.9564333333333334,0.9575,0.005880365949811604,25,25,5,5,5000,0,True
classification,gisette,cif_no_mute,split_importance,svm,100,0.9693333333333334,0.9708333333333333,0.005448623679425846,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_count,knn,5,0.7883666666666668,0.7883333333333333,0.05646024494508737,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_count,knn,10,0.8151666666666667,0.8241666666666667,0.059493911141922415,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_count,knn,25,0.8348666666666666,0.8541666666666667,0.06662962512609873,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_count,knn,50,0.8281666666666666,0.8241666666666667,0.05003586676538106,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_count,knn,100,0.8225333333333333,0.8200000000000001,0.042335247113346935,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_count,lr,5,0.8012,0.8008333333333333,0.05178362657714773,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_count,lr,10,0.8231333333333333,0.8400000000000001,0.04929848149565843,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_count,lr,25,0.8483333333333333,0.8641666666666666,0.04479312013145669,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_count,lr,50,0.8616333333333333,0.8666666666666667,0.036984481229994995,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_count,lr,100,0.8818333333333334,0.8891666666666667,0.02958626746012788,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_count,svm,5,0.8087333333333333,0.8075,0.05278040198154364,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_count,svm,10,0.8410666666666667,0.8525,0.052185189292379516,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_count,svm,25,0.8723333333333333,0.885,0.053628739185875574,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_count,svm,50,0.8895333333333333,0.8975,0.03674477161094814,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_count,svm,100,0.9029333333333334,0.9083333333333334,0.026170647255614028,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_importance,knn,5,0.8138,0.8316666666666667,0.06022482953560428,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_importance,knn,10,0.8341333333333334,0.8608333333333333,0.0630032884209376,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_importance,knn,25,0.8348666666666666,0.8541666666666667,0.06660660488881577,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_importance,knn,50,0.8281666666666666,0.8241666666666667,0.05003586676538106,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_importance,knn,100,0.8225333333333333,0.8200000000000001,0.042335247113346935,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_importance,lr,5,0.8188,0.8375,0.047599238439285985,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_importance,lr,10,0.8362999999999999,0.8508333333333333,0.043117169176301186,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_importance,lr,25,0.8483333333333333,0.8641666666666666,0.04479312013145669,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_importance,lr,50,0.8616333333333333,0.8666666666666667,0.036984481229994995,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_importance,lr,100,0.8818333333333334,0.8891666666666667,0.02958626746012788,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_importance,svm,5,0.8312,0.8508333333333333,0.05463424258615619,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_importance,svm,10,0.8564666666666666,0.88,0.05571519425049483,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_importance,svm,25,0.8723333333333333,0.885,0.053628739185875574,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_importance,svm,50,0.8895333333333333,0.8975,0.03674477161094814,25,25,5,5,5000,0,True
classification,gisette,cif_one_tree,split_importance,svm,100,0.9029333333333334,0.9083333333333334,0.026170647255614028,25,25,5,5,5000,0,True
classification,glass,cif_default,split_count,knn,5,0.837388888888889,0.8555555555555555,0.07063524180081257,25,25,5,5,10,0,True
classification,glass,cif_default,split_count,knn,10,0.7743730158730159,0.7825396825396824,0.0688310001487352,25,25,5,5,10,0,True
classification,glass,cif_default,split_count,lr,5,0.8576031746031745,0.8722222222222222,0.07944376411161,25,25,5,5,10,0,True
classification,glass,cif_default,split_count,lr,10,0.9035833333333333,0.9242063492063491,0.05439063166738481,25,25,5,5,10,0,True
classification,glass,cif_default,split_count,svm,5,0.8656309523809523,0.8777777777777778,0.07645368416817988,25,25,5,5,10,0,True
classification,glass,cif_default,split_count,svm,10,0.8350079365079366,0.8492063492063492,0.0862132252951189,25,25,5,5,10,0,True
classification,glass,cif_default,split_importance,knn,5,0.846686507936508,0.8666666666666667,0.08815015872608577,25,25,5,5,10,0,True
classification,glass,cif_default,split_importance,knn,10,0.7743730158730159,0.7825396825396824,0.0688310001487352,25,25,5,5,10,0,True
classification,glass,cif_default,split_importance,lr,5,0.8596507936507937,0.8722222222222222,0.06845388772208687,25,25,5,5,10,0,True
classification,glass,cif_default,split_importance,lr,10,0.9035833333333333,0.9242063492063491,0.05439063166738481,25,25,5,5,10,0,True
classification,glass,cif_default,split_importance,svm,5,0.862563492063492,0.8777777777777778,0.07395034227710102,25,25,5,5,10,0,True
classification,glass,cif_default,split_importance,svm,10,0.8350079365079366,0.8492063492063492,0.0862132252951189,25,25,5,5,10,0,True
classification,glass,cif_no_bootstrap,split_count,knn,5,0.8516666666666666,0.8666666666666667,0.06553982322601994,25,25,5,5,10,0,True
classification,glass,cif_no_bootstrap,split_count,knn,10,0.7743730158730159,0.7825396825396824,0.0688310001487352,25,25,5,5,10,0,True
classification,glass,cif_no_bootstrap,split_count,lr,5,0.8603730158730158,0.8666666666666667,0.06501646164723512,25,25,5,5,10,0,True
classification,glass,cif_no_bootstrap,split_count,lr,10,0.9035833333333333,0.9242063492063491,0.05439063166738481,25,25,5,5,10,0,True
classification,glass,cif_no_bootstrap,split_count,svm,5,0.8632380952380951,0.8722222222222222,0.06814925069944108,25,25,5,5,10,0,True
classification,glass,cif_no_bootstrap,split_count,svm,10,0.8350079365079366,0.8492063492063492,0.0862132252951189,25,25,5,5,10,0,True
classification,glass,cif_no_bootstrap,split_importance,knn,5,0.8591587301587302,0.8666666666666667,0.0808768250621033,25,25,5,5,10,0,True
classification,glass,cif_no_bootstrap,split_importance,knn,10,0.7743730158730159,0.7825396825396824,0.0688310001487352,25,25,5,5,10,0,True
